Session,Subject,Epoch_len,Epoch_Start,Label,Condition,ECG_Rate_Mean,ECG_Rate_SD,RSP_Rate_Mean,RSP_Amplitude_Mean,RSP_Rate_SD,Pupil_PctMax_Mean,Pupil_PctMax_Max,Pupil_PctMax_SD
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1030.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1040.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1050.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1060.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1070.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1080.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1090.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1100.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1110.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1120.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1130.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1140.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1150.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1160.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1170.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1180.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1190.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1200.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1210.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1220.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1230.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1240.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1250.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1260.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1270.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1280.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1290.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1300.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1310.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1320.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1330.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1340.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1350.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1360.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1370.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1380.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1390.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1400.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1410.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1420.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1430.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1440.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1450.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1460.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1470.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1480.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1490.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1500.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1510.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1520.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1530.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1540.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1550.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1560.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1570.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1580.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1590.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1600.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1610.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1620.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1630.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1640.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1650.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1660.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1670.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1680.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1690.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1700.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1710.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1720.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1730.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1740.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1750.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1760.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1770.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1780.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1790.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1800.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1810.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1820.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1830.0,silence,trill,,,,,,,,
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1840.0,silence,trill,389.6802451195772,5.928328955252425,78.39467084999745,0.6297079794786111,3.173969433220351,98.41151100468868,98.883171558882,0.2499418947836145
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1850.0,silence,trill,411.2114737043681,2.1157271720925133,76.04124664366124,0.6002555748943145,3.086788929895333,95.27822126067127,97.97099754414688,2.39085488953522
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1860.0,silence,trill,404.63724888866653,3.4625166184179488,75.98746527853876,0.6302840758159219,2.3431041625517004,91.72381008069232,98.46801543679102,5.8468795218544685
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1870.0,silence,trill,367.2801468814865,18.03266576261104,67.47442803027486,0.6970878897541922,7.000626658886889,95.73312945854286,98.74868436440183,2.319459813223229
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1880.0,silence,trill,399.20914228624764,7.819609711635742,67.50665034306023,0.6930022984840638,1.0647169280538384,87.04184539819904,93.85451993918839,5.629610165524364
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1890.0,silence,trill,386.5117061699244,6.40935109112498,71.0883777334547,0.6562790811341198,6.9802475150719765,90.54033109163089,98.15226289322887,6.46197046875841
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1900.0,silence,trill,367.27508485994844,21.18673960630769,71.9773553788929,0.6598229066781072,4.386632278225662,98.15814524617004,100.40930885276576,1.5213912687665878
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1910.0,silence,trill,411.5001227329222,8.058852027588046,66.43504654430558,0.6346579008035506,2.6860700217658535,91.560294702374,98.8130043269793,5.577603147939671
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1920.0,silence,trill,379.61190011176745,7.091839176950617,66.81597924741104,0.686292657757887,4.45311118735209,82.58656397037394,91.14723424160917,3.268074405471538
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1930.0,silence,trill,394.3860019877131,3.0945181362467804,72.73028077621935,0.6838224435894619,5.112705590142767,94.32431645421589,96.96526722020816,1.7331273292968
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1940.0,silence,trill,389.05611399334504,9.356246958351827,70.05948456316706,0.6748744338248147,3.045900689531575,93.8402911940124,97.09975441468835,2.1028289973842176
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1950.0,silence,trill,382.7682879183914,11.862358040999432,66.2059837731638,0.6980632989525617,4.714990424605065,87.02687171091102,97.8131212723658,5.04561096533616
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1960.0,silence,trill,374.4565456475447,5.526107279450882,70.33360777977656,0.7270040760220289,2.78071841162812,85.98750571922713,94.82516664717578,7.71630389177302
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1970.0,silence,trill,376.24388459541115,16.11142909904572,65.84924966415029,0.6984623925845426,5.030824259821633,92.08078002572798,98.56741901531984,2.8929642269645637
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1980.0,silence,trill,368.41525272323156,18.05952967092902,65.38599320481613,0.6487044715716761,5.417590252187397,88.79209332241842,99.0468950999883,6.4244496009131415
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,1990.0,silence,trill,365.6877330581523,16.739216485642018,68.42465485439058,0.6443164115017819,3.391461395909276,91.54519120570694,99.1638404864928,5.9780545373159555
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2000.0,silence,trill,378.12226602288945,6.3327167722290065,69.01091171799716,0.6591413719142203,5.139432054014728,84.74743290780242,91.84305929131096,5.215030976607667
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2010.0,silence,trill,377.8738147766626,8.086779800490763,66.47870304746532,0.6656310622668048,5.472392203712106,85.62459162002041,96.77815460180096,6.245248184396846
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2020.0,trill,trill,376.23486173817406,11.899510517845854,62.60718673744894,0.6639531100352658,6.3790812800358685,87.99746926888002,101.30978832885043,7.770659934644481
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2030.0,washout,trill,322.3005320187623,34.09416128344622,72.35469847736925,0.6449399563707886,5.155992639606308,97.34264998245818,101.03496667056484,2.1389753859247023
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2040.0,silence,trill,386.89585881813315,10.22701382235985,74.39030212631863,0.5794600554617001,3.482550546628517,94.32748567419014,98.54402993801894,2.4381500121748094
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2050.0,silence,trill,362.1395417244026,12.801943194714319,73.09766406266782,0.6288243323082257,3.4102970405627384,92.40613495497603,97.90667758156941,2.9670550279185974
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2060.0,silence,trill,356.079618756326,9.528763939118322,68.37600297109421,0.6999098730672889,3.0349980058384767,86.7823954509477,94.30475967723073,5.16637937675543
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2070.0,silence,trill,364.44490294595977,8.859043776318044,64.92385667993527,0.6536709668275265,3.6010100413211776,85.13054262659338,99.58484387790901,6.9318710824474525
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2080.0,silence,trill,336.5403922569106,43.37071141734746,67.33648244026521,0.6486113448957722,7.902567597955489,93.79353759794176,100.84200678283241,9.163623270974137
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2090.0,silence,trill,382.6389412315386,13.702628490543612,68.72109430063605,0.5921770848337529,4.7597623034823835,90.42306630803414,97.25178341714418,3.1385792289009418
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2100.0,silence,trill,377.8705995404477,6.489057291010727,67.8122634828376,0.6194125577650605,5.847064378531068,86.00504797525574,97.52660507542977,5.623965951050301
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2110.0,silence,trill,367.08854451409275,3.704832770518717,67.6029940032547,0.6523471877464246,4.532108025864855,76.3043483056822,89.02467547655245,7.3708787520359484
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2120.0,silence,trill,364.63698618352197,16.878550260731785,71.61169687670187,0.5785180757070688,3.6184453394263345,92.76546602736522,96.5559583674424,2.524863264280673
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2130.0,silence,trill,383.7686961171789,5.035082863722249,67.24626753753336,0.58767220208254,6.095153187717955,90.37836782790413,97.47397965150275,5.2030426188562835
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2140.0,silence,trill,360.76378505782765,19.26718663551234,67.17805661641879,0.6226006521216267,4.238310312119201,78.15148574599935,89.12407905508127,4.40192400241913
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2150.0,silence,trill,354.61334426328193,13.512275265986968,72.38198444487965,0.6006934259826083,5.53415563363079,92.94028017827107,96.74307098584961,2.6289685019120164
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2160.0,silence,trill,377.3702783409012,8.058760868372026,68.84022689146394,0.6031300521299883,2.8194225968100968,87.64665068413052,91.21155420418664,2.46932373557255
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2170.0,silence,trill,322.00261122509784,26.111227341567663,65.68031615741336,0.60303387453981,6.8714129010704905,97.03423342299148,100.36253069816397,3.7050278267535144
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2180.0,silence,trill,354.4637863206035,17.899054829918075,62.10394115140898,0.6826811589735967,6.3694428611776805,93.01832651151912,98.49140451409191,3.720537446084317
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2190.0,silence,trill,353.4174649988058,12.064855899325899,64.01797336603721,0.6815323201875804,5.198316827037012,84.64768250605752,96.87171091100456,5.3725010145371
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2200.0,silence,trill,339.8501033448464,12.158382805563896,64.04958752724869,0.6898338171731272,7.223010717601267,87.46493626476436,96.74891825517483,7.017578215996321
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2210.0,trill,trill,345.12970111209415,16.429955523006218,63.966717102098464,0.6885175326977151,4.123051298285783,82.3435178300548,95.71395158460999,7.0144663604876785
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2220.0,washout,trill,319.01507243778127,31.738031485178855,69.07167846522347,0.6715286922396514,5.8836847592816035,97.51611273535258,99.5789966085838,0.8127558513442528
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2230.0,silence,trill,367.5191306190394,12.519464618789735,65.81661110788284,0.6611327233160642,1.671879566181611,90.2472669863174,97.10560168401356,4.123731611592848
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2240.0,silence,trill,341.05625262729495,9.064091855863902,65.83182417452507,0.6453514085593444,3.2937809331932093,83.05272833586714,93.948076248392,4.720172570204961
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2250.0,silence,trill,348.6018315799697,7.572006478899645,64.71452372070435,0.674850473535414,4.015451668807423,81.25623893822099,93.30487662261724,6.812183800265649
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2260.0,silence,trill,341.6621365751548,14.174598793905005,65.53131493747345,0.636305835007824,4.04468904419567,85.4118210129203,96.31037305578295,7.328817558676883
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2270.0,silence,trill,352.2575457514969,9.55119278646531,62.40392673195582,0.6515722954825652,3.8591071155576797,75.92584691462952,89.14746813238217,5.213667268930901
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2280.0,silence,trill,333.2756438917324,7.985790565158089,65.09510122271911,0.6498720976997007,5.8976157291684475,90.02196595641881,93.6907963980821,3.221774065454516
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2290.0,silence,trill,345.5713590070741,11.467215172736722,61.91978289827629,0.640682267317258,4.668048786149255,88.88042655492248,95.73734066191089,5.444035974207851
20260406_Poppy_trill(ecg_resp).acq,Poppy,10,2300.0,silence,trill,350.3271234516298,11.68570214125189,59.279505041885145,0.6763971509197368,7.39552509915838,87.22693486141972,98.49140451409191,6.751737622709743
